date,n,tgp_a,cp_a,NGF1_lag12,NGF1_lag6,NGF1_lag3,NGF1_lag2,NGF1_lag1,NGF2_lag12,NGF2_lag6,NGF2_lag3,NGF2_lag2,NGF2_lag1,IR1_lag12,IR1_lag6,IR1_lag3,IR1_lag2,IR1_lag1,HPISTB_lag12,HPISTB_lag6,HPISTB_lag3,HPISTB_lag2,HPISTB_lag1,HPIWA_lag12,HPIWA_lag6,HPIWA_lag3,HPIWA_lag2,HPIWA_lag1,FRM15_lag12,FRM15_lag6,FRM15_lag3,FRM15_lag2,FRM15_lag1,FRM30_lag12,FRM30_lag6,FRM30_lag3,FRM30_lag2,FRM30_lag1,ARM5_lag12,ARM5_lag6,ARM5_lag3,ARM5_lag2,ARM5_lag1
2017-09-01,0.7702702702702703,0.05377092944139345,0.5513602852434483,0.41192692175112033,0.5098241985522234,0.4563943467769735,0.3733195449844881,0.46311475409836067,0.2388663967611336,0.044534412955465584,0.1305732484076433,0.20063694267515925,0.17197452229299362,0.9054054054054139,0.3636363636363646,0.37956204379562664,0.39007092198582066,0.34693877551020785,0.44003769140444876,0.5233893362699601,0.5498958739792078,0.5531888379999874,0.5500639711798386,0.40599242172061073,0.4649530169849915,0.47932206779527514,0.47908783845524083,0.475325980375633,0,0.4267515923566879,0.28662420382165593,0.30573248407643316,0.2547770700636942,0,0.49999999999999967,0.3194444444444443,0.34722222222222215,0.2777777777777776,0.07638888888888883,0.3333333333333334,0.32638888888888884,0.3333333333333334,0.30555555555555564
2017-10-01,0.5405405405405406,0.2206095857869744,0.5148629248380653,0.4532919682867976,0.5391244398483281,0.3733195449844881,0.4581178903826267,0.451844262295082,0.27530364372469635,0.09716599190283401,0.20063694267515925,0.17197452229299362,0.03184713375796178,0.8378378378378306,0.40909090909091156,0.4014598540146055,0.3617021276595753,0.32653061224490093,0.4625155013990398,0.5578636255682896,0.5809310693331161,0.5812197977356538,0.5817267018045119,0.4269835127065761,0.4945935177133649,0.5059905247484902,0.5030751776375254,0.5028531055141876,0.038216560509553896,0.35031847133757954,0.30573248407643316,0.2547770700636942,0.26114649681528646,0.0347222222222224,0.4236111111111112,0.34722222222222215,0.2777777777777776,0.28472222222222227,0.09722222222222203,0.29166666666666674,0.3333333333333334,0.30555555555555564,0.3472222222222223
2017-11-01,0.8209459459459459,0.19579060781896057,0.6909240006766275,0.5656670113753878,0.468459152016546,0.4581178903826267,0.44674250258531545,0.4139344262295082,0.048582995951417005,0.22267206477732793,0.17197452229299362,0.03184713375796178,0.10509554140127389,0.8108108108108087,0.40909090909091156,0.3722627737226302,0.34042553191489383,0.3673469387755147,0.4851062582654154,0.5875042920413144,0.6089629021094319,0.6132183511459784,0.6147402183678005,0.448258119300906,0.5196876537808622,0.5300981710498721,0.530963809285673,0.5318351600807529,0.33757961783439483,0.29936305732484064,0.2547770700636942,0.26114649681528646,0.33757961783439483,0.4236111111111112,0.36805555555555564,0.2777777777777776,0.28472222222222227,0.36111111111111105,0.29166666666666674,0.2569444444444443,0.30555555555555564,0.3472222222222223,0.35416666666666663
2017-12-01,1,0.2037465497102851,0.8591171692178547,0.6938986556359876,0.4563943467769735,0.44674250258531545,0.40847983453981385,0.45799180327868855,0.7165991902834008,0.1659919028340081,0.03184713375796178,0.10509554140127389,0.4171974522292994,0.7432432432432445,0.3939393939393995,0.35036496350365137,0.3829787234042568,0.34693877551020785,0.514892067009333,0.6213590729285818,0.6409624521334335,0.6465820172661025,0.6489057491253053,0.47527641059603476,0.5490359895842288,0.5581266765249439,0.5603264775681441,0.5627786766116543,0.5286624203821654,0.28662420382165593,0.26114649681528646,0.33757961783439483,0.3694267515923565,0.6250000000000001,0.3194444444444443,0.28472222222222227,0.36111111111111105,0.3333333333333332,0.4166666666666666,0.32638888888888884,0.3472222222222223,0.35416666666666663,0.43055555555555547
2018-01-01,0.527027027027027,0.12475296651012092,0.5349153704641592,0.4846604619096863,0.3733195449844881,0.40847983453981385,0.452947259565667,0.4334016393442623,0.11336032388663968,0.2550607287449393,0.10509554140127389,0.4171974522292994,0.6305732484076433,0.8108108108108087,0.41666666666667296,0.3941605839416091,0.3617021276595753,0.32653061224490093,0.5454623322332257,0.6517474615108191,0.674327157384469,0.6811099161291335,0.6809980355617619,0.5033279692765489,0.5754846293823579,0.5876366115802417,0.5916763671801176,0.591871871932888,0.4331210191082801,0.30573248407643316,0.33757961783439483,0.3694267515923565,0.4585987261146496,0.5347222222222224,0.34722222222222215,0.36111111111111105,0.3333333333333332,0.3958333333333334,0.3472222222222223,0.3333333333333334,0.35416666666666663,0.43055555555555547,0.5347222222222224
2018-02-01,0.5675675675675675,0.11812533036040736,0.45255939292309216,0.36642537056187524,0.4581178903826267,0.452947259565667,0.42812823164426056,0.4477459016393443,1,0.21862348178137653,0.4171974522292994,0.6305732484076433,0.37898089171974525,0.8108108108108087,0.3863636363636381,0.3722627737226302,0.34042553191489383,0.340136054421769,0.5754502518417478,0.6791950808141629,0.7088561316391216,0.7135425813268778,0.7110544513561975,0.5297369941513171,0.5993935662407793,0.6191437347592471,0.621151635799618,0.6212439133242141,0.41401273885350315,0.2547770700636942,0.3694267515923565,0.4585987261146496,0.5732484076433121,0.513888888888889,0.2777777777777776,0.3333333333333332,0.3958333333333334,0.5069444444444446,0.31944444444444453,0.30555555555555564,0.43055555555555547,0.5347222222222224,0.5694444444444445
2018-03-01,0.8344594594594594,0.22206986070032778,0.5737509524701712,0.5098241985522234,0.44674250258531545,0.42812823164426056,0.4426059979317477,0.33572404371584696,0.044534412955465584,0.04048582995951417,0.6305732484076433,0.37898089171974525,0.14012738853503184,0.8108108108108087,0.3636363636363646,0.35036496350365137,0.3546099290780115,0.306122448979594,0.6121780983884336,0.7105277258804246,0.7412898069712086,0.7439177829328859,0.7421137382906285,0.5629444448541959,0.6271910442384964,0.6487668348920839,0.6509094125014623,0.6511071995953459,0.4267515923566879,0.26114649681528646,0.4585987261146496,0.5732484076433121,0.7197452229299363,0.49999999999999967,0.28472222222222227,0.3958333333333334,0.5069444444444446,0.6805555555555557,0.3333333333333334,0.3472222222222223,0.5347222222222224,0.5694444444444445,0.6597222222222222
2018-04-01,0.6858108108108109,0,0.6069481548684578,0.5391244398483281,0.40847983453981385,0.4426059979317477,0.3295415374008962,0.35826502732240445,0.09716599190283401,0.13360323886639677,0.37898089171974525,0.14012738853503184,0.10509554140127389,0.8918918918918934,0.40909090909091156,0.3649635036496338,0.31914893617021234,0.2517006802721121,0.6454080790177944,0.743197074873989,0.7716659546306514,0.7753064923793013,0.766332357991233,0.592452229764365,0.6564577409998799,0.6786738600102922,0.6811648854731853,0.6763638173135289,0.35031847133757954,0.33757961783439483,0.5732484076433121,0.7197452229299363,0.751592356687898,0.4236111111111112,0.36111111111111105,0.5069444444444446,0.6805555555555557,0.7083333333333335,0.29166666666666674,0.35416666666666663,0.5694444444444445,0.6597222222222222,0.6666666666666669
2018-05-01,0.6114864864864865,0.34900535691053897,0.7143272534630133,0.468459152016546,0.452947259565667,0.3295415374008962,0.35229231299551883,0.36851092896174864,0.22267206477732793,0.5303643724696356,0.14012738853503184,0.10509554140127389,0.05732484076433121,0.8918918918918934,0.3863636363636381,0.3284671532846725,0.2624113475177317,0.19727891156463026,0.6739789007167258,0.7770064282558847,0.8030556416967966,0.7997819807760678,0.7799839862263799,0.6174340064344671,0.6877051638822275,0.7090810775653762,0.7067531917229336,0.6926182852937668,0.29936305732484064,0.3694267515923565,0.7197452229299363,0.751592356687898,0.8280254777070061,0.36805555555555564,0.3333333333333332,0.6805555555555557,0.7083333333333335,0.8055555555555555,0.2569444444444443,0.43055555555555547,0.6597222222222222,0.6666666666666669,0.7222222222222225
2018-06-01,0.43243243243243246,0.6238309489420429,0.6197614444726591,0.4563943467769735,0.42812823164426056,0.35229231299551883,0.36263357462943807,0.4330601092896175,0.1659919028340081,0.8016194331983806,0.10509554140127389,0.05732484076433121,0.21337579617834396,0.8648648648648716,0.3636363636363646,0.2700729927007324,0.20567375886525108,0.19727891156463026,0.706611733357881,0.8087641509929985,0.8275318923969763,0.813578401571179,0.7869564985365026,0.6466509345927749,0.7170840929478198,0.7347977204924063,0.7232211253649595,0.7039015651517296,0.28662420382165593,0.4585987261146496,0.751592356687898,0.8280254777070061,0.8535031847133755,0.3194444444444443,0.3958333333333334,0.7083333333333335,0.8055555555555555,0.7916666666666662,0.32638888888888884,0.5347222222222224,0.6666666666666669,0.7222222222222225,0.763888888888889
2018-07-01,0.581081081081081,0.6254000819307811,0.6169004670288528,0.3733195449844881,0.4426059979317477,0.36263357462943807,0.42778352292312993,0.42349726775956287,0.2550607287449393,0.4817813765182186,0.05732484076433121,0.21337579617834396,0.03184713375796178,0.9054054054054139,0.3787878787878767,0.21167883211679217,0.20567375886525108,0.17687074829932334,0.7359032890214858,0.8385072271418754,0.8413287428896892,0.8206248660787521,0.7920954630578326,0.6729811501812939,0.7467446067215546,0.7513482481078155,0.7346525855758537,0.7142206605424882,0.30573248407643316,0.5732484076433121,0.8280254777070061,0.8535031847133755,0.8407643312101911,0.34722222222222215,0.5069444444444446,0.8055555555555555,0.7916666666666662,0.784722222222222,0.3333333333333334,0.5694444444444445,0.7222222222222225,0.763888888888889,0.8125000000000002
2018-08-01,0.7432432432432432,0.4221787443338459,0.6631822006851753,0.4581178903826267,0.3295415374008962,0.42778352292312993,0.4181316787314719,0.37500000000000006,0.21862348178137653,0.17813765182186234,0.21337579617834396,0.03184713375796178,0.022292993630573247,0.8513513513513511,0.34090909090909116,0.21167883211679217,0.18439716312056958,0.18367346938776222,0.762360218992668,0.8692427194487,0.8483754268635241,0.825818335734253,0.7955794542398047,0.6967830343908198,0.7769011900510152,0.7628370421494691,0.7451071989379983,0.7233938580632782,0.2547770700636942,0.7197452229299363,0.8535031847133755,0.8407643312101911,0.8280254777070061,0.2777777777777776,0.6805555555555557,0.7916666666666662,0.784722222222222,0.7777777777777777,0.30555555555555564,0.6597222222222222,0.763888888888889,0.8125000000000002,0.8125000000000002
2018-09-01,0.49324324324324326,0.4765864445769519,0.792596249092959,0.44674250258531545,0.35229231299551883,0.4181316787314719,0.36918304033092036,0.4207650273224044,0.04048582995951417,0.13360323886639677,0.03184713375796178,0.022292993630573247,0,0.8108108108108087,0.28030303030303216,0.18978102189781332,0.19148936170213346,0.17687074829932334,0.7925619493201143,0.8932088588214833,0.8535690582726776,0.829339278992083,0.7976780337713049,0.7244560487342183,0.8024058612356794,0.773344090023225,0.754400865654204,0.7319456959184442,0.26114649681528646,0.751592356687898,0.8407643312101911,0.8280254777070061,0.7961783439490446,0.28472222222222227,0.7083333333333335,0.784722222222222,0.7777777777777777,0.7638888888888884,0.3472222222222223,0.6666666666666669,0.8125000000000002,0.8125000000000002,0.7986111111111113
